tweet_id,timestamp,source,name,rating,dog_stage,prediction_breed_dog,retweet_count,favorite_count
812709060537683968,2016-12-24 17:18:34+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Brandi,1.2,,Irish setter,1347,6272
812466873996607488,2016-12-24 01:16:12+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Mary,1.2,,Great Dane,1796,7555
812372279581671427,2016-12-23 19:00:19+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Moe,1.3,,golden retriever,3410,12891
811985624773361665,2016-12-22 17:23:53+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Ted,1.1,,Staffordshire bullterrier,1304,6888
811744202451197953,2016-12-22 01:24:33+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Halo,1.3,,Pekinese,1466,7131
811627233043480576,2016-12-21 17:39:46+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Augie,1.0,,beagle,2837,12032
811386762094317568,2016-12-21 01:44:13+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Craig,1.1,Pupper,Pembroke,5955,19794
810984652412424192,2016-12-19 23:06:23+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Sam,1.1,,golden retriever,1325,5035
810896069567610880,2016-12-19 17:14:23+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Hunter,1.1,,flat-coated retriever,1637,8503
810657578271330305,2016-12-19 01:26:42+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Pavlov,1.1,,malamute,2460,10395
810284430598270976,2016-12-18 00:43:57+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Phil,1.3,,malamute,10461,33189
810254108431155201,2016-12-17 22:43:27+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Gus,1.2,,Staffordshire bullterrier,3150,13928
809920764300447744,2016-12-17 00:38:52+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,1.0,,Norwich terrier,3668,14741
809808892968534016,2016-12-16 17:14:20+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Maximus,1.2,,Labrador retriever,4557,0
809448704142938112,2016-12-15 17:23:04+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,1.2,,Greater Swiss Mountain dog,1361,6587
809220051211603969,2016-12-15 02:14:29+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Kyro,1.2,,Pomeranian,5224,18809
809084759137812480,2016-12-14 17:16:53+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Wallace,1.1,,vizsla,3282,12523
808838249661788160,2016-12-14 00:57:20+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Ito,1.3,,Rottweiler,2855,9617
808733504066486276,2016-12-13 18:01:07+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,1.2,Pupper,toy poodle,2028,7471
808501579447930884,2016-12-13 02:39:32+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Koda,1.2,,Airedale,2447,10719
808134635716833280,2016-12-12 02:21:26+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Milo,1.3,,cocker spaniel,5490,0
808106460588765185,2016-12-12 00:29:28+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,1.2,,golden retriever,2062,8365
808001312164028416,2016-12-11 17:31:39+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Cooper,1.2,,Labrador retriever,3295,11806
807621403335917568,2016-12-10 16:22:02+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Ollie,1.4,Pupper,golden retriever,3372,13804
807106840509214720,2016-12-09 06:17:20+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Stephan,1.3,,Chihuahua,51423,111182
807059379405148160,2016-12-09 03:08:45+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Cali,1.2,,golden retriever,6864,0
807010152071229440,2016-12-08 23:53:08+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Lennon,1.2,,golden retriever,3614,12426
806629075125202948,2016-12-07 22:38:52+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,1.3,,cocker spaniel,32226,70323
806542213899489280,2016-12-07 16:53:43+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Waffles,1.1,,vizsla,2208,9701
806242860592926720,2016-12-06 21:04:11+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Dave,1.2,,Cardigan,10831,0
806219024703037440,2016-12-06 19:29:28+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",incredibly,1.1,,chow,1130,6115
805958939288408065,2016-12-06 02:15:59+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Penny,1.0,,Irish setter,4990,0
805932879469572096,2016-12-06 00:32:26+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Major,1.2,,Norwegian elkhound,1794,7852
805826884734976000,2016-12-05 17:31:15+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Duke,1.2,,Siberian husky,1710,6215
805520635690676224,2016-12-04 21:14:20+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Zeke,1.3,,malinois,1547,5462
805207613751304193,2016-12-04 00:30:29+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Shooter,1.2,,Pembroke,1621,7455
804738756058218496,2016-12-02 17:27:25+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Django,1.2,,Tibetan mastiff,3589,12934
804413760345620481,2016-12-01 19:56:00+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Rusty,1.3,,chow,2999,0
803773340896923648,2016-11-30 01:31:12+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Diogi,1.2,Puppo,miniature pinscher,2577,9508
803692223237865472,2016-11-29 20:08:52+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,1.3,,Lakeland terrier,6895,0
803638050916102144,2016-11-29 16:33:36+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,1.3,Pupper,Labrador retriever,3871,10341
803276597545603072,2016-11-28 16:37:19+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Winston,1.1,,Pembroke,2289,9503
802952499103731712,2016-11-27 19:09:28+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Marley,1.2,,chow,1865,8550
802624713319034886,2016-11-26 21:26:58+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,1.2,,cocker spaniel,2716,0
802572683846291456,2016-11-26 18:00:13+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Winnie,1.2,,golden retriever,2348,8488
802265048156610565,2016-11-25 21:37:47+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,1.1,,Labrador retriever,1287,6601
802239329049477120,2016-11-25 19:55:35+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Loki,1.2,Puppo,Eskimo dog,2448,8622
801958328846974976,2016-11-25 01:18:59+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Ronnie,1.2,,Staffordshire bullterrier,1592,7348
801538201127157760,2016-11-23 21:29:33+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Wallace,1.2,,Pembroke,1946,7794
801167903437357056,2016-11-22 20:58:07+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Milo,1.3,,cocker spaniel,5490,23099
801115127852503040,2016-11-22 17:28:25+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Bones,1.2,,dalmatian,1981,7659
800751577355128832,2016-11-21 17:23:47+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Mauve,1.2,,cocker spaniel,2614,10061
800513324630806528,2016-11-21 01:37:04+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Chef,1.1,,Pembroke,2813,12452
800388270626521089,2016-11-20 17:20:08+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Doc,1.2,Floofer,golden retriever,2626,10571
800141422401830912,2016-11-20 00:59:15+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Peaches,1.3,,golden retriever,2383,14468
799774291445383169,2016-11-19 00:40:24+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tucker,1.3,,chow,4351,0
799757965289017345,2016-11-18 23:35:32+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Sobe,1.3,Doggo,Border collie,1997,7946
799422933579902976,2016-11-18 01:24:14+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Longfellow,1.2,,miniature pinscher,1792,7669
799297110730567681,2016-11-17 17:04:16+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Jeffrey,1.1,,malamute,2549,9358
799063482566066176,2016-11-17 01:35:54+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Mister,1.1,,Norfolk terrier,2333,7673
798933969379225600,2016-11-16 17:01:16+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Iroh,1.2,,Siberian husky,4139,12380
798925684722855936,2016-11-16 16:28:21+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Shadow,1.1,,West Highland white terrier,1355,7145
798697898615730177,2016-11-16 01:23:12+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Stubert,1.0,,Labrador retriever,6071,0
798694562394996736,2016-11-16 01:09:57+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,1.2,,Chihuahua,4625,0
798665375516884993,2016-11-15 23:13:58+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Lola,1.0,,chow,3666,0
798644042770751489,2016-11-15 21:49:12+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Paull,1.0,,English springer,1736,0
798628517273620480,2016-11-15 20:47:30+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,1.2,,beagle,1855,0
798340744599797760,2016-11-15 01:44:00+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Davey,1.1,,papillon,3130,0
798209839306514432,2016-11-14 17:03:50+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Cooper,1.3,,Pekinese,2418,9892
797971864723324932,2016-11-14 01:18:12+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,1.2,Pupper,American Staffordshire terrier,2881,10919
797545162159308800,2016-11-12 21:02:38+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Cassie,1.2,,Pembroke,4601,13831
797236660651966464,2016-11-12 00:36:46+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Pancake,1.2,,collie,6128,18865
796865951799083009,2016-11-11 00:03:42+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tyr,1.2,,Cardigan,1825,7283
796759840936919040,2016-11-10 17:02:03+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Romeo,1.1,,American Staffordshire terrier,2819,11170
796484825502875648,2016-11-09 22:49:15+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,1.2,Doggo,cocker spaniel,1644,7164
796387464403357696,2016-11-09 16:22:22+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Snicku,1.2,,Pekinese,3875,10421
796177847564038144,2016-11-09 02:29:25+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Ruby,1.1,,golden retriever,13316,0
796149749086875649,2016-11-09 00:37:46+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Ruby,1.1,,golden retriever,13316,30392
796116448414461957,2016-11-08 22:25:27+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,1.1,,Cardigan,2243,8612
796080075804475393,2016-11-08 20:00:55+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Yogi,1.2,,chow,2158,7996
796031486298386433,2016-11-08 16:47:50+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Daisy,1.3,,golden retriever,3489,10233
795464331001561088,2016-11-07 03:14:10+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,1.3,Doggo,golden retriever,21866,46606
795400264262053889,2016-11-06 22:59:35+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Brody,1.2,,golden retriever,2672,9471
794983741416415232,2016-11-05 19:24:28+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Rizzy,1.2,,schipperke,3144,0
794926597468000259,2016-11-05 15:37:24+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Mack,1.2,,toy poodle,2152,9646
794355576146903043,2016-11-04 01:48:22+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Butter,1.2,,cocker spaniel,9624,0
794332329137291264,2016-11-04 00:15:59+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Nimbus,1.2,,Samoyed,2530,9103
793962221541933056,2016-11-02 23:45:19+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Maximus,1.2,,Labrador retriever,4557,15856
793845145112371200,2016-11-02 16:00:06+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Clark,1.3,,Old English sheepdog,1739,8739
793614319594401792,2016-11-02 00:42:53+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,1.3,,golden retriever,2916,0
793601777308463104,2016-11-01 23:53:02+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Dobby,1.2,,miniature pinscher,1510,7558
793500921481273345,2016-11-01 17:12:16+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Fiona,1.2,,golden retriever,2222,10088
793286476301799424,2016-11-01 03:00:09+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Moreton,1.3,,Afghan hound,8563,23282
793271401113350145,2016-11-01 02:00:14+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Dave,1.2,,Siberian husky,2236,8229
793256262322548741,2016-11-01 01:00:05+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,1.2,,basset,7768,18867
793241302385262592,2016-11-01 00:00:38+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tucker,1.3,,golden retriever,3061,9952
793226087023144960,2016-10-31 23:00:11+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Juno,1.1,,wire-haired fox terrier,2704,9252
793210959003287553,2016-10-31 22:00:04+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Maude,1.0,,French bulldog,2599,8448
793195938047070209,2016-10-31 21:00:23+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Lily,1.2,Puppo,Labrador retriever,5254,14396
793180763617361921,2016-10-31 20:00:05+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Newt,1.1,,Lakeland terrier,1857,6541
793165685325201412,2016-10-31 19:00:10+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Benji,1.2,,golden retriever,2618,8874
793150605191548928,2016-10-31 18:00:14+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Nida,1.1,,Italian greyhound,1591,5830
793120401413079041,2016-10-31 16:00:13+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Robin,1.1,,Labrador retriever,3665,11982
792883833364439040,2016-10-31 00:20:11+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Bailey,1.2,,standard poodle,3990,10676
792773781206999040,2016-10-30 17:02:53+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Monster,1.2,,Yorkshire terrier,1566,6980
792394556390137856,2016-10-29 15:55:58+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",BeBe,1.2,,cocker spaniel,4000,12673
792050063153438720,2016-10-28 17:07:05+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Remus,1.1,,komondor,1663,6759
791672322847637504,2016-10-27 16:06:04+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,1.3,,golden retriever,2916,11114
791406955684368384,2016-10-26 22:31:36+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Levi,1.2,,Pembroke,3840,12455
791312159183634433,2016-10-26 16:14:55+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Mabel,1.2,,miniature pinscher,2356,8298
791026214425268224,2016-10-25 21:18:40+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Alfie,1.1,,malamute,3789,0
790987426131050500,2016-10-25 18:44:32+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Misty,1.2,,cocker spaniel,1981,9278
790946055508652032,2016-10-25 16:00:09+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Betty,1.2,Puppo,golden retriever,4371,15822
790723298204217344,2016-10-25 01:14:59+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Happy,1.2,,golden retriever,2137,0
790698755171364864,2016-10-24 23:37:28+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Mosby,1.2,,Bernese mountain dog,1796,7778
790581949425475584,2016-10-24 15:53:19+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Duke,1.1,,malinois,6616,19481
790337589677002753,2016-10-23 23:42:19+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Maggie,1.2,,Pembroke,1763,7405
790277117346975746,2016-10-23 19:42:02+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Bruce,1.1,,Labrador retriever,2944,11857
789986466051088384,2016-10-23 00:27:05+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Happy,1.2,,golden retriever,2137,8779
789628658055020548,2016-10-22 00:45:17+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Eli,1.3,,chow,1637,7058
789599242079838210,2016-10-21 22:48:24+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Brownie,1.2,,Chesapeake Bay retriever,1786,6358
789530877013393408,2016-10-21 18:16:44+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Rizzy,1.2,,schipperke,3144,11049
789268448748703744,2016-10-21 00:53:56+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Stella,1.0,,malamute,2434,8626
789137962068021249,2016-10-20 16:15:26+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Bo,1.2,,Chihuahua,2598,9199
788908386943430656,2016-10-20 01:03:11+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Lucy,1.1,,golden retriever,11669,25988
788765914992902144,2016-10-19 15:37:03+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Butter,1.2,,cocker spaniel,9624,25826
788412144018661376,2016-10-18 16:11:17+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Dexter,1.1,,golden retriever,4906,14666
788178268662984705,2016-10-18 00:41:57+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,1.3,,Samoyed,1966,6872
788150585577050112,2016-10-17 22:51:57+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Leo,1.3,,chow,1196,5778
788070120937619456,2016-10-17 17:32:13+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Bo,1.1,,golden retriever,3200,0
787810552592695296,2016-10-17 00:20:47+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Frank,1.1,,pug,2831,8124
787717603741622272,2016-10-16 18:11:26+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tonks,1.3,Puppo,German shepherd,2576,9686
787397959788929025,2016-10-15 21:01:17+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Moose,1.1,,Chihuahua,2653,10298
787322443945877504,2016-10-15 16:01:13+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Lincoln,1.0,,golden retriever,1621,7369
786963064373534720,2016-10-14 16:13:10+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Rory,1.2,,golden retriever,7403,25198
786709082849828864,2016-10-13 23:23:56+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Logan,7.5,,Pomeranian,5704,17317
786664955043049472,2016-10-13 20:28:35+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,1.2,,Leonberg,2358,10018
786595970293370880,2016-10-13 15:54:28+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Dale,1.1,,Pembroke,2901,8953
786363235746385920,2016-10-13 00:29:39+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Rizzo,1.3,Doggo,golden retriever,3204,10253
786233965241827333,2016-10-12 15:55:59+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Mattie,1.1,,Labrador retriever,4352,14362
786036967502913536,2016-10-12 02:53:11+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Scout,1.1,,golden retriever,6479,0
785927819176054784,2016-10-11 19:39:28+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Lucy,1.2,,toy poodle,2973,10768
785872687017132033,2016-10-11 16:00:24+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Rusty,1.2,,Great Pyrenees,1667,6320
785533386513321988,2016-10-10 17:32:08+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Dallas,1.1,,miniature pinscher,1831,8554
785264754247995392,2016-10-09 23:44:41+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Doc,1.2,,chow,1511,6888
785170936622350336,2016-10-09 17:31:53+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Hero,1.1,,Eskimo dog,4474,11328
784826020293709826,2016-10-08 18:41:19+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Rusty,1.3,,chow,2999,9548
784517518371221505,2016-10-07 22:15:26+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Frankie,1.1,,malamute,2355,8467
784431430411685888,2016-10-07 16:33:21+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Stormy,1.2,,miniature poodle,1180,5429
783821107061198850,2016-10-06 00:08:09+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Mairi,1.2,,Lakeland terrier,1819,6952
783695101801398276,2016-10-05 15:47:27+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Loomis,1.2,,chow,2980,9833
783466772167098368,2016-10-05 00:40:09+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Finn,1.1,,Chihuahua,2071,7939
783391753726550016,2016-10-04 19:42:03+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Godi,1.3,,Norwegian elkhound,5070,15947
783347506784731136,2016-10-04 16:46:14+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Kenny,1.1,,Cardigan,5128,0
783334639985389568,2016-10-04 15:55:06+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Dave,1.2,,Cardigan,10831,27380
